experiment_name,experiment_id,id,trial,effort_level,effort_time,component,rt,rating,gender,age,nasa_tlx
effortratingclickstaskload,2347,31874,1,Low,22.2,Effort,3.9,1.074074074,Male,20,163
effortratingclickstaskload,2347,31874,1,Low,22.2,Mental,5.6,1.055555556,Male,20,163
effortratingclickstaskload,2347,31874,1,Low,22.2,Physical,1.6,1.092592593,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Mental,3.7,3.851851852,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Temporal,2.3,3.111111111,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Physical,4.4,1,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Effort,3.7,2.981481481,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Frustration,3.9,3.944444444,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Performance,2.9,1.111111111,Male,20,163
effortratingclickstaskload,2347,31874,2,Medium,70.6,Pleasure,5.7,4.055555556,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Effort,3.6,6.055555556,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Mental,3.7,4.981481481,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Temporal,6.5,1.962962963,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Physical,1.9,1.018518519,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Frustration,2.3,5,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Pleasure,9.6,3.185185185,Male,20,163
effortratingclickstaskload,2347,31874,3,High,130.4,Performance,6.4,1.092592593,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Physical,2.3,2.037037037,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Effort,3.1,2.074074074,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Frustration,2.7,2.018518519,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Performance,7.3,1,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Mental,2.1,1,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Pleasure,5.3,6.018518519,Male,20,163
effortratingclickstaskload,2347,31874,4,Low,21,Temporal,3.9,6.907407407,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Effort,3,6.111111111,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Frustration,5,4.888888889,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Pleasure,4.7,3.944444444,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Performance,2.5,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Mental,4.3,2.907407407,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Physical,6.8,3.037037037,Male,20,163
effortratingclickstaskload,2347,31874,5,High,130.8,Temporal,2.2,2.018518519,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Physical,3.2,2.925925926,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Pleasure,7.4,4.888888889,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Effort,10.3,4.074074074,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Frustration,3.1,3.907407407,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Performance,2.9,1.074074074,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Mental,4,3.925925926,Male,20,163
effortratingclickstaskload,2347,31874,6,Medium,56.7,Temporal,2.2,3.055555556,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Temporal,4.8,2.444444444,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Physical,2.1,3.925925926,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Frustration,3.8,4.888888889,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Performance,3.1,1,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Pleasure,4.2,2.981481481,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Effort,5.5,4.074074074,Male,20,163
effortratingclickstaskload,2347,31874,7,High,122,Mental,5.1,4,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Performance,5.6,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Pleasure,7.9,2.944444444,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Frustration,7.1,5.037037037,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Effort,17.8,5,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Mental,8.3,2.962962963,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Temporal,5.7,3.481481481,Male,20,163
effortratingclickstaskload,2347,31874,8,Medium,52.4,Physical,6.2,4,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Physical,3,1,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Pleasure,4.4,7.925925926,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Mental,2.5,1.092592593,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Performance,3,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Effort,3,1,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Frustration,2.8,2,Male,20,163
effortratingclickstaskload,2347,31874,9,Low,15.6,Temporal,2.6,9.962962963,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Performance,39,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Effort,4.1,3,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Physical,2.1,3.555555556,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Temporal,8.8,4.074074074,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Mental,9.4,3.037037037,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Pleasure,2.3,2.092592593,Male,20,163
effortratingclickstaskload,2347,31874,10,Medium,58.1,Frustration,7.2,5.018518519,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Effort,14.4,1.925925926,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Physical,12.2,2,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Pleasure,6.5,5.037037037,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Performance,7,1.092592593,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Temporal,8.2,4.037037037,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Mental,12.4,2.944444444,Male,20,163
effortratingclickstaskload,2347,31874,11,Low,25.9,Frustration,8.9,4.074074074,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Physical,18.3,1.962962963,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Mental,1.6,1.944444444,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Frustration,3.9,4,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Effort,2.3,4.888888889,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Temporal,2.1,3.925925926,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Performance,2.6,1.018518519,Male,20,163
effortratingclickstaskload,2347,31874,12,High,114.8,Pleasure,3.5,3.018518519,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Performance,10.6,1.018518519,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Physical,1.7,2.759259259,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Effort,2.3,1.944444444,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Temporal,2.7,3.925925926,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Mental,2.4,1.833333333,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Frustration,1.8,4.018518519,Male,20,163
effortratingclickstaskload,2347,31874,13,Medium,51.9,Pleasure,2.2,3.148148148,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Frustration,2.6,3.111111111,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Pleasure,1.7,2.962962963,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Performance,4.7,1,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Temporal,1.8,2.888888889,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Effort,3.6,2.055555556,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Physical,2.3,2,Male,20,163
effortratingclickstaskload,2347,31874,14,High,120.1,Mental,2.3,1.833333333,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Temporal,6.4,15,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Frustration,1.9,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Mental,2.3,1.12962963,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Performance,1.6,1.092592593,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Pleasure,2.7,14.90740741,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Effort,2.7,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,15,Low,20.4,Physical,3.5,1.055555556,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Pleasure,3.4,2.111111111,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Physical,12.9,2,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Performance,4.5,1,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Frustration,5.6,3.87037037,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Effort,4.2,3.055555556,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Mental,1.7,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,16,High,141.5,Temporal,3.5,2.907407407,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Frustration,10,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Temporal,9.4,10.01851852,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Pleasure,4.2,9.148148148,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Mental,2.8,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Performance,3,1,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Physical,2.8,1.074074074,Male,20,163
effortratingclickstaskload,2347,31874,17,Low,41.4,Effort,1.7,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Physical,8.4,1.018518519,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Temporal,3.7,4.037037037,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Pleasure,6.8,2.074074074,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Frustration,2.9,3.037037037,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Effort,8.8,1,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Mental,6.9,1.037037037,Male,20,163
effortratingclickstaskload,2347,31874,18,Medium,65.3,Performance,4.6,1.018518519,Male,20,163
effortratingclickstaskload,2347,32219,1,Low,22.2482,Physical,3.4854,1.088888945,Female,20,140
effortratingclickstaskload,2347,32219,1,Low,22.2482,Performance,5.2019,1.088888945,Female,20,140
effortratingclickstaskload,2347,32219,1,Low,22.2482,Temporal,5.2787,17.0444449,Female,20,140
effortratingclickstaskload,2347,32219,1,Low,22.2482,Pleasure,3.6985,6.06666678,Female,20,140
effortratingclickstaskload,2347,32219,1,Low,22.2482,Effort,41.7563,12.76296319,Female,20,140
effortratingclickstaskload,2347,32219,1,Low,22.2482,Frustration,88.5678,8.718518292,Female,20,140
effortratingclickstaskload,2347,32219,1,Low,22.2482,Mental,2.2259,4.822222109,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Mental,3.4366,1,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Effort,4.1968,1,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Temporal,2.8848,4.896296183,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Pleasure,2.1485,4.140740854,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Frustration,2.4386,17.2518514,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Physical,1.8013,2.822222109,Female,20,140
effortratingclickstaskload,2347,32219,2,Medium,35.6413,Performance,96.0368,4.274074413,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Mental,27.0157,16.25925926,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Frustration,5.9525,15.90370461,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Effort,3.0597,10.39259282,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Physical,7.2277,1.074074074,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Temporal,5.2169,2.970370257,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Pleasure,1.599,4.422222561,Female,20,140
effortratingclickstaskload,2347,32219,3,High,63.9848,Performance,3.2334,4.392592819,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Performance,71.8526,3.859259146,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Temporal,12.4759,15.54814883,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Frustration,34.4529,14.55555556,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Effort,2.1757,3.918518632,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Physical,1.6011,3.711110998,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Mental,1.3334,5.533333672,Female,20,140
effortratingclickstaskload,2347,32219,4,Low,14.2078,Pleasure,1.8936,3.281481708,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Effort,6.6069,15.41481527,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Pleasure,1.8005,1.385185242,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Performance,83.8968,9.562963415,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Mental,192.8009,3.948148374,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Physical,16.2313,8.392592819,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Frustration,9.2384,19.44444444,Female,20,140
effortratingclickstaskload,2347,32219,5,High,68.5106,Temporal,3.9592,7.014814589,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Temporal,3.5821,6.111111111,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Mental,2.1442,9.340741193,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Physical,9.4631,7.281481708,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Effort,51.461,6.703703704,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Frustration,1.5858,12.61481504,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Performance,2.9989,8.837037263,Female,20,140
effortratingclickstaskload,2347,32219,6,Medium,37.0187,Pleasure,1.3527,6.925925926,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Frustration,75.5129,6.007407294,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Effort,0.9251,10.15555601,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Temporal,0.6031,8.837037263,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Physical,0.4516,13.01481459,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Performance,1.0464,9.118518971,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Mental,1.1803,12.71851829,Female,20,140
effortratingclickstaskload,2347,32219,7,High,58.5289,Pleasure,0.5852,12.98518541,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Pleasure,4.8956,8.422221996,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Frustration,1.2909,12.422222,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Performance,1.0879,11.80000023,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Physical,1.6999,9.059259485,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Mental,1.0844,14.08148193,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Effort,2.0331,15.08888866,Female,20,140
effortratingclickstaskload,2347,32219,8,Medium,40.0477,Temporal,3.5364,9.725926152,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Performance,1.8554,12.22963008,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Temporal,0.6022,9.207407633,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Pleasure,0.5254,12.97037082,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Frustration,1.0518,13.38518496,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Effort,1.2892,8.318518745,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Physical,1.4436,13.8740743,Female,20,140
effortratingclickstaskload,2347,32219,9,Low,16.3393,Mental,1.1215,8.762963189,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Frustration,3.1396,6.481481481,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Temporal,32.8283,9.429629856,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Effort,0.4849,13.28148171,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Performance,0.4667,7.918519197,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Mental,0.3818,12.7481486,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Physical,1.0334,9.933333785,Female,20,140
effortratingclickstaskload,2347,32219,10,Medium,40.2721,Pleasure,0.5748,8.1259257,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Pleasure,2.5504,9.222222222,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Frustration,0.4983,13.9185192,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Effort,0.5209,5.740740741,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Mental,0.6754,7.133333559,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Physical,0.8337,12.95555623,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Performance,1.3029,8.37777823,Female,20,140
effortratingclickstaskload,2347,32219,11,Low,13.9913,Temporal,0.777,9.281481708,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Mental,2.2871,9.133333559,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Frustration,0.6772,13.53333311,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Temporal,0.7512,12.40740741,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Pleasure,0.596,13.0444449,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Performance,0.4399,9.311110885,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Physical,1.3355,6.155555443,Female,20,140
effortratingclickstaskload,2347,32219,12,High,79.1177,Effort,0.5709,12.85185185,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Effort,0.7325,16.08148193,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Mental,0.9802,15.77036992,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Physical,0.538,8.37777823,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Temporal,1.0995,7.607407181,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Frustration,1.2016,10.48148148,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Pleasure,0.4686,13.78518564,Female,20,140
effortratingclickstaskload,2347,32219,13,Medium,42.143,Performance,0.7935,15.577778,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Effort,0.8591,13.50370393,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Performance,0.3362,8.214815493,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Mental,0.2866,8.214815493,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Physical,0.2201,9.755555329,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Temporal,0.3607,14.49629607,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Frustration,0.5895,14.82222267,Female,20,140
effortratingclickstaskload,2347,32219,14,High,72.804,Pleasure,0.3852,14.05185163,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Pleasure,0.8116,9.666666667,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Frustration,0.5713,17.57777913,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Mental,0.4438,7.666666667,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Effort,0.3371,7.888888889,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Performance,0.3942,14.11111111,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Temporal,0.3697,2.911111337,Female,20,140
effortratingclickstaskload,2347,32219,15,Low,15.6216,Physical,0.3541,12.55555556,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Effort,0.4993,15.08888866,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Pleasure,0.4867,9.977777552,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Physical,0.5581,6.422221996,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Mental,0.6671,14.76296319,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Performance,0.7387,11.34074119,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Temporal,0.6173,15.75555646,Female,20,140
effortratingclickstaskload,2347,32219,16,High,67.9475,Frustration,0.9865,14.02222245,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Mental,2.4522,5.622222335,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Pleasure,0.7851,15.14814815,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Frustration,0.5367,6.585185863,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Physical,0.5151,9.992593271,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Effort,0.8328,10.64444422,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Performance,0.5389,4.792592932,Female,20,140
effortratingclickstaskload,2347,32219,17,Low,11.6417,Temporal,0.9409,15.53333311,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Mental,0.664,15.71111156,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Performance,0.4808,8.451852304,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Temporal,1.048,8.600000452,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Frustration,0.6129,14.422222,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Pleasure,0.531,10.52592638,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Effort,0.5805,4.911111337,Female,20,140
effortratingclickstaskload,2347,32219,18,Medium,28.6168,Physical,0.5999,15.16296274,Female,20,140
effortratingclickstaskload,2347,32667,1,Low,16.3995,Frustration,6.015,13.05418396,Female,22,318
effortratingclickstaskload,2347,32667,1,Low,16.3995,Effort,3.7515,18.16033936,Female,22,318
effortratingclickstaskload,2347,32667,1,Low,16.3995,Temporal,5.3846,2.161357456,Female,22,318
effortratingclickstaskload,2347,32667,1,Low,16.3995,Mental,5.0699,13.05671861,Female,22,318
effortratingclickstaskload,2347,32667,1,Low,16.3995,Performance,12.0529,8.114966498,Female,22,318
effortratingclickstaskload,2347,32667,1,Low,16.3995,Physical,2.9839,18.20336236,Female,22,318
effortratingclickstaskload,2347,32667,1,Low,16.3995,Pleasure,4.0547,1.708719042,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Effort,3.489,20.34926351,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Pleasure,2.2257,1.100311279,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Physical,2.561,20.39758809,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Frustration,2.0438,20.7836931,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Performance,5.0215,13.8424903,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Mental,2.9431,16.93904453,Female,22,318
effortratingclickstaskload,2347,32667,2,Medium,50.7264,Temporal,4.1873,1.133724637,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Physical,3.7365,19.12041728,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Temporal,5.3708,6.889589945,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Mental,3.6191,15.92944336,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Frustration,3.084,16.8281623,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Performance,3.4511,5.100407918,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Pleasure,3.4132,8.269732157,Female,22,318
effortratingclickstaskload,2347,32667,3,High,58.328,Effort,4.9572,14.18086412,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Effort,4.3625,7.855873956,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Performance,2.8801,4.175493028,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Frustration,4.6051,7.154275682,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Temporal,3.1599,14.05966865,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Mental,4.0017,2.018852658,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Physical,17.9095,7.360081143,Female,22,318
effortratingclickstaskload,2347,32667,4,Low,11.7627,Pleasure,4.6122,10.1566391,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Temporal,7.1129,5.852950202,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Physical,2.8131,14.89940559,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Effort,3.1774,12.35587056,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Mental,2.7617,11.63687134,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Frustration,2.4634,13.131663,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Pleasure,12.8882,8.779748705,Female,22,318
effortratingclickstaskload,2347,32667,5,High,55.2109,Performance,2.8678,8.962765164,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Frustration,5.1858,12.72969225,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Mental,2.6122,10.86962212,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Performance,3.3,10.39791446,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Physical,4.0355,14.78235541,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Effort,4.6546,12.98119609,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Temporal,4.502,8.135587056,Female,22,318
effortratingclickstaskload,2347,32667,6,Medium,33.5357,Pleasure,2.7269,8.132509867,Female,22,318
