experiment_name,id,trial,condition,effort_level,rating,rt,gender,age,belief_liking,belief_value,profile,score_diff,score_weighted,score_slope
ratingclicks_within,43867,4,Value,Low,2.524722222,2.4018,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,5,Value,High,3.414560185,5.5697,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,6,Value,Medium,2.955578704,3.0618,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,7,Value,High,1.977638889,3.387,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,8,Value,Medium,2.872037037,1.4471,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,9,Value,Low,2.489050926,1.3211,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,10,Liking,Medium,2.317106481,3.6429,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,11,Liking,Low,3.008888889,2.0466,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,12,Liking,High,2.855138889,6.6624,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,13,Liking,Medium,2.206388889,2.2638,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,14,Liking,High,2.781550926,1.3463,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,15,Liking,Low,2.7427777780000002,1.49,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,16,Liking,High,2.872986111,1.2477,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,17,Liking,Low,1.687476852,1.3135,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43867,18,Liking,Medium,3.305833333,1.1141,Female,20,More,More,Decreasing,-5,-2.5,-2.5000000000000004
ratingclicks_within,43989,1,Liking,Low,1.405925926,4.889,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,2,Liking,Medium,1,2.951,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,3,Liking,High,1,1.332,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,4,Liking,Low,4.031111111,4.517,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,5,Liking,High,1,1.222,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,6,Liking,Medium,2.976296296,3.905,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,7,Liking,High,1,1.966,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,8,Liking,Medium,2.946666667,14.2,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,9,Liking,Low,3.634074074,1.857,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,10,Value,Medium,1,3.305,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,11,Value,Low,2.271111111,2.051,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,12,Value,High,1,1.085,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,13,Value,Medium,1,1.337,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,14,Value,High,1,1.966,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,15,Value,Low,3.521481481,1.189,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,16,Value,High,1,1.568,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,17,Value,Low,2.271111111,2.223,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,43989,18,Value,Medium,1.038518519,1.357,Female,21,No Difference,No Difference,Increasing,14,7,7.000000000000002
ratingclicks_within,44074,1,Value,Low,2.041975309,7.0662,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,2,Value,Medium,4.002469136,2.6431,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,3,Value,High,3.997530864,6.0753,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,4,Value,Low,2.975308642,3.0034,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,5,Value,High,3.977777778,5.3587,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,6,Value,Medium,4.550617284,4.9354,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,7,Value,High,3.987654321,2.7057,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,8,Value,Medium,4.002469136,2.2561,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,9,Value,Low,2.520987654,4.0839,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,10,Liking,Medium,3.439506173,5.0039,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,11,Liking,Low,2.980246914,5.1515,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,12,Liking,High,3.014814815,9.2617,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,13,Liking,Medium,2.007407407,2.9433,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,14,Liking,High,3.479012346,3.5038,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,15,Liking,Low,1.958024691,15.6245,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,16,Liking,High,2.451851852,4.1131,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,17,Liking,Low,3.49382716,2.9265,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44074,18,Liking,Medium,3.977777778,4.0738,Male,22,More,More,Increasing,11,5.5,5.500000000000002
ratingclicks_within,44270,1,Liking,Low,1.973900075,8.757,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,2,Liking,Medium,2.988068606,6.012,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,3,Liking,High,3.417598807,3.837,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,4,Liking,Low,2.540641312,5.56,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,5,Liking,High,3.709917972,7.861,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,6,Liking,Medium,3.149142431,6.779,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,7,Liking,High,3.954511559,5.143,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,8,Liking,Medium,3.590604027,2.058,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,9,Liking,Low,2.486950037,3.135,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,10,Value,Medium,2.015659955,9.113,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,11,Value,Low,2.982102908,5.261,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,12,Value,High,2.976137211,9.07,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,13,Value,Medium,3.351976137,12.802,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,14,Value,High,2.970171514,11.465,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,15,Value,Low,2.534675615,7.931,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,16,Value,High,2.421327368,5.626,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,17,Value,Low,3.113348248,7.434,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44270,18,Value,Medium,3.322147651,6.104,Female,21,No Difference,More,Mixed,2,1,0.9999999999999978
ratingclicks_within,44571,1,Liking,Low,4.979259259,2.931,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,2,Liking,Medium,2.988148148,3.551,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,3,Liking,High,3.005925926,2.47,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,4,Liking,Low,1.957037037,2.535,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,5,Liking,High,1,3.051,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,6,Liking,Medium,1,3.533,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,7,Liking,High,2.988148148,1.885,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,8,Liking,Medium,1.962962963,1.935,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,9,Liking,Low,4.025185185,1.185,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,10,Value,Medium,1,6.536,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,11,Value,Low,1,4.986,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,12,Value,High,1,2.335,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,13,Value,Medium,1,3.202,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,14,Value,High,1,2.102,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,15,Value,Low,1,2.851,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,16,Value,High,1,6.034,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,17,Value,Low,1,2.435,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44571,18,Value,Medium,1,2.752,Female,21,More,More,Increasing,5,2.5,2.500000000000002
ratingclicks_within,44805,1,Liking,Low,2.530864348,5.2585,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,2,Liking,Medium,2.960493978,4.0561,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,3,Liking,High,3.844444444,3.1219,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,4,Liking,Low,4.708642126,2.3564,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,5,Liking,High,1.093827311,1.4556,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,6,Liking,Medium,4.135802771,2.1124,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,7,Liking,High,2.017284026,4.522,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,8,Liking,Medium,3.271605089,3.2708,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,9,Liking,Low,4.234568052,3.0051,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,10,Value,Medium,2.422222222,4.8124,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,11,Value,Low,3.775308793,1.8532,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,12,Value,High,1.009876619,2.3973,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,13,Value,Medium,2.249382867,2.3003,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,14,Value,High,1.083950693,1.6986,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,15,Value,Low,3.093827311,1.8487,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,16,Value,High,1.434568052,1.8664,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,17,Value,Low,1.286419904,3.5,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44805,18,Value,Medium,3.928395363,2.7313,Female,19,More,More,Mixed,12,6,5.999999999999999
ratingclicks_within,44813,1,Liking,Low,1.970347222,3.8547,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,2,Liking,Medium,3.119212963,8.8813,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,3,Liking,High,1.899537037,1.8071,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,4,Liking,Low,3.051736111,1.7144,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,5,Liking,High,1.141296296,1.8608,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,6,Liking,Medium,2.020902778,2.0459,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,7,Liking,High,1,1.9963,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,8,Liking,Medium,3.967037037,2.0799,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,9,Liking,Low,3.891458333,2.2963,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,10,Value,Medium,1.877708333,2.0242,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,11,Value,Low,1.00775463,1.4509,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,12,Value,High,1,1.3795,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,13,Value,Medium,1.926493227,1.8883,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,14,Value,High,1,1.8157,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,15,Value,Low,2.004387315,1.1944,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,16,Value,High,1.89352422,2.0596,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,17,Value,Low,3.614121511,1.6935,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44813,18,Value,Medium,3.314809113,2.2459,Male,21,No Difference,No Difference,Mixed,9,4.5,4.500000000000002
ratingclicks_within,44977,1,Value,Low,2.590046296,4.6274,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,2,Value,Medium,4.114930556,3.9188,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,3,Value,High,2.267152778,2.3337,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,4,Value,Low,3.733518519,1.8817,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,5,Value,High,3.48337963,2.3025,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,6,Value,Medium,4.60662037,3.3746,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,7,Value,High,3.47412037,2.2427,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,8,Value,Medium,1.612800926,2.1724,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,9,Value,Low,1.682337963,2.2081,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,10,Liking,Medium,3.292962963,3.2287,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,11,Liking,Low,2.290717593,1.4664,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,12,Liking,High,2.78287037,1.9483,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,13,Liking,Medium,3.863449074,2.7654,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,14,Liking,High,4.711828704,2.9168,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,15,Liking,Low,1.954444444,2.7321,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,16,Liking,High,1.640347222,1.8704,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,17,Liking,Low,2.845023148,1.1453,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,44977,18,Liking,Medium,1.824930556,2.5114,Female,46,More,More,Increasing,12,6,5.999999999999996
ratingclicks_within,45000,1,Value,Low,2.000347222,5.752,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,2,Value,Medium,3.006666667,5.6958,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,3,Value,High,4.242063492,2.7066,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,4,Value,Low,4.127142245,2.5122,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,5,Value,High,3.327444956,3.5604,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,6,Value,Medium,4.731182796,2.5944,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,7,Value,High,3.474239503,3.7955,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,8,Value,Medium,3.927967009,4.3764,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,9,Value,Low,2.011434233,2.5101,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,10,Liking,Medium,3.323211225,4.1619,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,11,Liking,Low,4.310866538,2.1607,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,12,Liking,High,3.991993359,3.6115,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,13,Liking,Medium,4.384800771,3.2276,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,14,Liking,High,2.700299914,3.7935,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,15,Liking,Low,1.631935518,4.3443,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,16,Liking,High,3.190070694,4.8944,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,17,Liking,Low,4.653572194,2.5277,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45000,18,Liking,Medium,4.589840403,2.4116,Female,20,More,More,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,45027,1,Value,Low,2.945050505,8.3873,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,2,Value,Medium,2.062626263,4.1836,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,3,Value,High,1.994747475,5.2144,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,4,Value,Low,1,9.2493,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,5,Value,High,3.006464646,2.0489,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,6,Value,Medium,3.985858586,3.1808,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,7,Value,High,2.027070707,4.749,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,8,Value,Medium,3.035555556,3.1653,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,9,Value,Low,3.943838384,3.5585,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,10,Liking,Medium,2.919191919,6.6977,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,11,Liking,Low,3.998787879,2.1476,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,12,Liking,High,1.978585859,3.6578,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,13,Liking,Medium,2.03030303,2.7946,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,14,Liking,High,1.997979798,16.3302,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,15,Liking,Low,4.06020202,1.8968,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,16,Liking,High,3.956767677,6.417,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,17,Liking,Low,5,2.7637,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45027,18,Liking,Medium,3.035555556,4.4791,Female,20,Less,Less,Increasing,8,4,3.9999999999999987
ratingclicks_within,45155,1,Liking,Low,1.533796296,6.5751,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,2,Liking,Medium,3.500509259,5.9782,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,3,Liking,High,1.414305556,2.6979,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,4,Liking,Low,3.517453704,5.2594,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,5,Liking,High,1.960277778,2.7611,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,6,Liking,Medium,3.51212963,6.2472,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,7,Liking,High,1.199861111,1.5463,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,8,Liking,Medium,2.104814815,4.6632,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,9,Liking,Low,2.908888889,1.7274,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,10,Value,Medium,2.546944444,7.0448,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,11,Value,Low,2.522893519,4.8808,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,12,Value,High,2.968125,57.9308,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,13,Value,Medium,2.521458333,4.5511,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,14,Value,High,3.071087963,25.6793,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,15,Value,Low,3.354791667,4.1611,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,16,Value,High,2.574236111,3.5633,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,17,Value,Low,3.473402778,3.6637,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45155,18,Value,Medium,3.527268519,2.4351,Female,20,Less,More,Increasing,4,2,1.9999999999999976
ratingclicks_within,45227,1,Value,Low,1,5.6369,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,2,Value,Medium,5,1.5475,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,3,Value,High,4,1.7342,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,4,Value,Low,1.995555623,1.516,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,5,Value,High,3.937777913,1.732,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,6,Value,Medium,4.013333333,3.8173,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,7,Value,High,5,2.2511,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,8,Value,Medium,2.506666667,2.7516,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,9,Value,Low,1.408888957,1.8855,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,10,Liking,Medium,1.906666667,4.0311,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,11,Liking,Low,1.52444458,3.9672,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,12,Liking,High,1,2.1014,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,13,Liking,Medium,3.035555827,4.4682,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,14,Liking,High,1.00444458,1.7477,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,15,Liking,Low,2.417777913,3.885,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,16,Liking,High,1.46222229,3.763,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,17,Liking,Low,1,1.3642,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45227,18,Liking,Medium,5,2.2832,Female,20,Less,More,Increasing,18,9,9
ratingclicks_within,45245,1,Value,Low,2.318518745,6.0807,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,2,Value,Medium,3.345679012,5.8139,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,3,Value,High,2.456790123,2.3177,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,4,Value,Low,4.076543361,3.268,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,5,Value,High,3.177777702,2.4023,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,6,Value,Medium,3.177777702,3.1698,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,7,Value,High,1.287153652,2.2415,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,8,Value,Medium,1.528967254,1.5724,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,9,Value,Low,4.52208253,1.7891,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,10,Liking,Medium,4.129806967,4.2929,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,11,Liking,Low,4.570444922,1.2068,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,12,Liking,High,2.463979931,2.8882,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,13,Liking,Medium,3.549454158,4.3551,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,14,Liking,High,1.469857345,3.438,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,15,Liking,Low,4.226532572,1.6563,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,16,Liking,High,3.339882698,2.938,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,17,Liking,Low,5,0.8572,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45245,18,Liking,Medium,3.71603719,2.0076,Other,20,Less,No Difference,Increasing,14,7,6.9999999999999964
ratingclicks_within,45263,1,Liking,Low,1,3.4634,Female,20,No Difference,No Difference,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,2,Liking,Medium,1,7.2917,Female,20,No Difference,No Difference,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,45263,3,Liking,High,2.971488865,3.4455,Female,20,No Difference,No Difference,Decreasing,-1,-0.5,-0.5000000000000012
